Link,Title,Company,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=cbc1ca95dddc4223,[단기계약직] AI 서비스 개발을 위한 다국어 텍스트 처리 개발자 모집,엔씨소프트,성남 판교역,,가능 지원자격 학력 : 학사 이상 경력기간 : ~ 2년 필수조건 - 컴퓨터공학 관련 전공자 우대사항 - Python 등을 이용한 텍스트 처리가 가능하신 분 - 데이터를 꼼꼼하게 분석하고 정리할 수 있으신 분 - 자연어처리...
https://kr.indeed.com/viewjob?jk=b102d93fa09c9676,Python 중급 개발자,"게이트웨이GatewayC,Ltd",경기도 양주,"월급 2,400,000원 - 2,600,000원",지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 Python을 통한 프로그램 개발 상세모집요강 접수기간/방법 시작일 2020.12.18 (금) 마감일 2020.12.31 (목) 지원방법 전형절차 및 제출서...
https://kr.indeed.com/viewjob?jk=4eff6a88fdd7bb0b,데이터 분석가,스포카,대한민국,,"성을 주도적으로 제시할 수 있는 분을 찾습니다. 우대 사항 1가지 이상의 프로그래밍 언어를 구사하시는 분: Python, R 등의 프로그래밍 언어를 1개 이상 능숙하게 사용 가능하신 분이면 좋습니다. 데이터 웨어하우징 인프라..."
https://kr.indeed.com/viewjob?jk=6a399a2c059ebbb1,Senior Solutions Engineer,Confluent,서울,,Computer Science or relevant experience Proficiency in Java or Python with experience developing ETL applications What gives...
https://kr.indeed.com/viewjob?jk=b7be58e7af38d186,Developer (개발자),Coinplug,경기도 성남,,"Azure 등 Cloud 환경에서 빌드, 배포, 모니터링 등의 경험이 있으신 분 서버 개발 [우대사항] Python / Node.js / Go / Java 중 한 가지 이상의 개발 언어에 익숙하신 분 Restful API..."
https://kr.indeed.com/viewjob?jk=abab6ea00521c14a,"[동탄/판교] 신입,병특,경력 영상처리, 머신러닝 엔지니어",위키에이드,경기도 화성,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>로봇지능개발...
https://kr.indeed.com/viewjob?jk=75026d8029d690ac,"Principal, Back-end Engineering (Seller...",Coupang,서울,,데이터 처리 가능 Java / Python / Scala 등 하나 이상의... more programming language... Java/ Python/Scala Understanding of architectural...
https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758,정보보안 담당자,Nexon,성남 분당구,,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 - OS 및 네트워크 관련 기초 지식 보유 - python 등의 간단한 스크립트 작성 능력보유 - 타인과의 원활한 커뮤니케이션 자세 - 새로운 기술에 대한 적극적...
https://kr.indeed.com/viewjob?jk=fb617eeb80ea6fa9,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스,서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
https://kr.indeed.com/viewjob?jk=e9e86127df39c006,[Search] 검색 서버 개발 & DevOps 엔지니어 (신입),네이버,서울,,"우대사항] [ 신 입 ] · Unix/Linux 환경에서의 개발 경험이 있으신 분 · C++, Go, Python 등 하나 이상의 프로그래밍 언어로 서버 개발이 가능하신 분 · 컨테이너 및 자동화 기술에 대한 관심이..."
https://kr.indeed.com/viewjob?jk=f79c5af6aba0b1d2,[R&D부문 경력사원 ],현대오토에버,서울 강남구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>사물인터넷(IoT...
https://kr.indeed.com/viewjob?jk=7fdcd7a7457b1e93,데이터 분석 및 지표 구축,아프리카TV,경기도 성남,,"소비형태/이상현상과 트렌드 변화가 궁금하신분 - 신입 / 경력 [우대사항] -SQL,Excel,R, Python 등을 이용하여 데이터 추출 또는 분석이 가능하신 분 -기계학습, Deep Learning을 이용한 예측..."
https://kr.indeed.com/viewjob?jk=2755f5a6205a5c3d,프론트앤드 개발,Nexon,성남 분당구,,"UX에 대한 지속적인 관심 - 더 나은 코드를 위해 노력하시는 분 - Spring, Node.js, Python 등 한 가지 이상의 백엔드 기술에 대한 이해 - TypeScript 경험자 우대 - 프로젝트 설정부터..."
https://kr.indeed.com/viewjob?jk=05aa5498d84c58e1,데이터 엔지니어(신입/경력),쏘카,대한민국,,"있는 분 • 데이터 분석팀 및 유관 부서와의 원활한 소통을 위한 기본적인 쿼리 작성 능력을 갖춘 분 • Python 또는 Java, Scala, C++, C# 등의 언어를 최소 1개 이상 능숙하게 사용할 수 있는 분 • 대용..."
https://kr.indeed.com/viewjob?jk=e3c29b8bb9afb808,빅데이터 시스템 개발 담당자,케이뱅크은행,서울 종로구,,이터 분석 보고서 개발 - 시각화 SW 기반 보고서 개발 지원자격 빅데이터 처리 관련 업무 2년 이상 - ( Python/Java/SQL 등) SW 개발 역량 보유자 - Linux 시스템 운영 이해도가 높은 자 ※ 1차 실무면...
https://kr.indeed.com/viewjob?jk=afe92c03320fe1b3,카카오 광고 서비스 알고리즘 및 시스템 개발,카카오,성남 판교역,,"하고 싶습니다. 지원 자격 (공통) 하나 이상의 프로그래밍 언어에 익숙한 분 (C/C++, Java, Python, Go, Scala 등) 알고리즘 개발 업무 관련 데이터 마이닝 또는 머신러닝 지식/경험이 풍부한 분 (통계..."
https://kr.indeed.com/viewjob?jk=4d1b001be3234c14,유명대기업) 데이터엔지니어 초빙 (5년 이상~),에이치알니즈,서울,,"뢰감 우대사항 -AWS 환경에서의 데이터 운영, 개발 경험(Glue, Python, Airflow) -VisualizationBI Tool 활용 경험... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=2a86a664e7be890b,소프트웨어 엔지니어 - 프론트엔드,LVIS Corporation,서울,"연봉 60,000,000원","시각화 구현 * 웹방식 서비스 제품에 필요한 일반적인 사용자 인터페이스 구현 자격요건 * Java, Python, JavaScript 중 하나 이상의 언어를 능숙하게 사용하는 개발자 * JavaScript, HTML5..."
https://kr.indeed.com/viewjob?jk=914ac3d9f813b8db,[상시 ] Data Scientist (대리급/과-차장급/정규직),라이나생명보험,서울 종로구,,"이상 3년 이상의 R, SQL, Python 등 프로그래밍 언어 활용 경험... 바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카,대한민국,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 • Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류..."
https://kr.indeed.com/viewjob?jk=de567c4b6b588c4c,NAVER IDC 서버 운영/관리(춘천),NIT Service,춘천 동면,,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=115f62e82db4dace,Associate,주식회사 지니얼로지,서울,"연봉 50,000,000원","familiarity... broad range of databases. * Experience with Python packages for analytics, data science, and machine..."
https://kr.indeed.com/viewjob?jk=2d83dcf8baac736b,Technical Solutions Engineer,MightyHive,서울,,"Python and R Machine Learning, Tensor Flow Data Visualization Data Engineering, ETL Technology Used Node.js, Python, Flask..."
https://kr.indeed.com/viewjob?jk=7e9a745cd8bdcbe3,"Design Consultant, Staff",Synopsys,대한민국,,"industry DFT, MBIST, and ATPG tools •Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
https://kr.indeed.com/viewjob?jk=9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용,대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
https://kr.indeed.com/viewjob?jk=3933762f9f06df56,Data Scientist(CSS 모델링),Toss,서울 강남구,,"3년 이상) - 머신러닝 등 최신 알고리즘을 활용하여 실제 비즈니스 문제 해결 경험이 있으신 분 - SQL, Python, R 등 통계/분석 프로그램을 다룰 수 있으신 분 # 우대 사항 - 금융권 데이터 분석 및 모델링 업무..."
https://kr.indeed.com/viewjob?jk=32bdbd752fb2bde8,"[기술플랫폼실] 빅데이터, 하둡(Hadoop) 플랫폼 운영 엔지니어 영입",카카오페이,성남 분당구,,"보유하신 분 - 클라우드(AWS)의 데이터 플랫폼 관련 서비스 사용 경험을 보유하신 분 - Scala, Python 등 자바 이외 언어 개발 스킬을 보유하신 분 ◆ 전형절차 서류전형 > 1차 인터뷰 > 2차 인터뷰 > 최종..."
https://kr.indeed.com/viewjob?jk=94287420f32c2e10,[Clova CIC] Clova 머신러닝 Scientist 개발 인턴 ​...,네이버,서울,,"연구 및 개발 [ 자격요건] - 2021년 상반기 내 인턴 근무 및 최종 정규직 입사가 가능하신 분 - Python 및 딥러닝 프레임워크 (PyTorch, Tensorflow) 개발 역량 - 새로운 기술이나 업무에 대한..."
https://kr.indeed.com/viewjob?jk=4a65a5779d9c9e2a,"R&D Engineer, Sr I",Synopsys,서울,,experience in its application Software programming skill in python and C++ is required. Inclusion and Diversity are important...
https://kr.indeed.com/viewjob?jk=f9bb0fa3070eabd1,"O2O 플랫폼 백엔드 개발자 (Ruby, Node.JS, Python)...",로보트리,서울 강남구,"연봉 50,000,000원 - 80,000,000원","개발자, 플랫폼, Python, node.js, github, AWS 백엔드 개발자, Backend, Ruby 기타: ## 자격요건 1. 해당 경력 3년 이상 혹은 그에 준하는 실력을 보유하신 분 2. Python, Node..."
https://kr.indeed.com/viewjob?jk=5e9a03c7b0981caa,[(주)코인플러그]서버 개발자 (신입 가능/전문연구요원/산업기능요원 보충...,코인플러그,성남 분당구,,"ㅇ goLang, python, Java, kotlin, node.js 중... 프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=25b1fd701ff4f43a,[KSTEC] 통계/Analytics 신입 및 경력사원,지식시스템,성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년) [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,카카오,성남 판교역,,"지원자격 개발 경력 3년 이상 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/viewjob?jk=84fd9f9deb6105b0,"웹개발, Python 외 신입/경력 계약직",쿠바로엠앤씨,서울 강서구,,"주식회사 쿠바로엠앤씨 웹개발, Python 외 신입/경력 계약직 채용 모집... 게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=2c4c5856662783e7,Data Analyst,IQVIA,서울,,learning / predictive modeling ) • 통계 프로그램 활용 능력 SAS / R / Python 중 최소 1가지 중급 이상의 활용능력 요구 • Communication Basic English...
https://kr.indeed.com/viewjob?jk=f90b1c51a3fc214c,Ant Group System operation and maintenan...,Alibaba,서울,,"IAAS, PAAS, and have basic programming ability (Java, golang, python, shell and so on) Experience, education, and skill set..."
https://kr.indeed.com/viewjob?jk=233bbfd9781e846d,"Engr, Tech Supp 3",KLA-Tencor,대한민국,,background Excel macro/code development for log analysis Python Database development for production Open to NCG (New College...
https://kr.indeed.com/viewjob?jk=e7bd311c9271bbb5,경력직 인재 (홍보.커뮤니케이션/퀀트/사무지원/홀세일/인덱스/금전채권),하나금융투자,서울 여의도,,"5년이상 경력자, 금융사에서 퀀트 모델링 업무경험 보유, Machine Learning 모델링 가능, R, Python,SQL 사용, 관련 규정상 채용 결격사유 없는 자 - 우대사항 : 금융 공학 관련 석사학위 이상자, 증권사..."
https://kr.indeed.com/viewjob?jk=2695294aea6dc3b6,MongoDB Engineer 모집,카카오,성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
https://kr.indeed.com/viewjob?jk=b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블,서울 구로구,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
https://kr.indeed.com/viewjob?jk=ae2c6294bc277408,Lead Technical Solutions Engineer,MightyHive,서울,,Data Analysis in Python... R Machine... 와 같은 모바일 앱 트래킹 도구들을 위한 모바일 이벤트 트래킹 Python 또는 R 을 활용한 데이터 분석 Machine Learning...
https://kr.indeed.com/viewjob?jk=fb6bafb5ae960c4e,Security Engineer (보안 엔지니어),Toss,서울 강남구,,"시스템 구축 및 운영 경험이 있는 분 - SIEM 운영, 로그 분석 및 대응 자동화 경험이 있는 분 - Python, Java 또는 C 계열 프로그래밍에 대한 높은 이해 또는 개발 경험이 있는 분 # 우대 사항 - CISSP..."
https://kr.indeed.com/viewjob?jk=cc655f01166e576d,[연말인기과정] 자바·파이썬 개발자 양성 참여자 / 4차산업유망분야·취업...,한국직업전문학교,서울 구로구,,로젝트 제작 12월 9일 파이썬( Python)활용 디지털컨버전스 SW개발자... 웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
https://kr.indeed.com/viewjob?jk=1ced4bebe6884b86,IT 내부감사 담당자,카카오페이,성남 분당구,,"술적 지식과 설계, 구축, 운영 등 역량을 보유하신 분 - 개발업무 수행 경험이 있거나, 개발언어(JAVA, Python 등), SQL에 대한 이해 및 코드리뷰 역량을 보유하신 분 - CISA, CIA, 정보시스템감리사 등의..."
https://kr.indeed.com/viewjob?jk=36c9aa18c344cd18,개발,주식회사 골라라,서울,"연봉 30,000,000원 - 50,000,000원","Java 또는 Kotlin) + iOS(Swift 또는 Object-C)) * 백앤드 개발자 (Node.js, Python, AWS/GCP 등 경험자, ML 및 데이타사이언스 경험자 우대) 현재 개발 스택 * 백앤드..."
https://kr.indeed.com/viewjob?jk=46975ee759c13b8a,데이터 사이언스 및 엔지니어링,NHN,성남 판교역,,"및 논리적 사고 - Java, Python, Scala 중 최소 1... 환경에서 머신 러닝 및 데이터 분석 관련 언어, 라이브러리( Python, R, SQL, tensorflow 등) 능숙한 활용 - 통계..."
https://kr.indeed.com/viewjob?jk=4e91309fc89e9534,2020년 하반기 영업/기획/마케팅/개발 부문,아우토크립트,서울 영등포구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61,Jr. Backend Developer,Delivery Tech Hero,서울,,"어로 코리아는 국내 최대의 Python 개발 조직으로, 나아가 최고의 개발 조직이 되기 위해 노력합니다. Python 으로 server systems... 다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고..."
https://kr.indeed.com/viewjob?jk=547650dd251bb508,"[현장코칭 숙련인력](주)아와소프트 웹(JAVA,JSP), Python,...",아와소프트,성남 분당구,,[근무조건] - 근무형태 : 정규직(수습기간)-3개월 - 근무일시 : 주 5일(월~금) 오전 9시~오후 6시 - 급여 : 회사내규에 따름 -근무지역 : (13506) 경기 성남시 분당구 성남대로916번길 11 글라스타워 3층...
https://kr.indeed.com/viewjob?jk=9cc8068806968188,필드 서포트 엔지니어 (Software support),반도체 장비 (전공정),경기도 수원,"연봉 35,000,000원 - 65,000,000원","CALL 및 고객대응 (경력) 2개 이상의 소프트웨어 개발 언어 사용 가능 ex) C++ , Java / Python, Object C 객체지향의 프로그래밍에 대한 이해 여부 소스 제어 사용 경험 유 ( GitHub..."
https://kr.indeed.com/viewjob?jk=d1caa6dcd7358165,검사 자동화 및 검사AI 분야 경력사원,LG이노텍,경기도 평택,,"C++,Labview, R, Python 등 ) - AI 관련학과 전공 및 검사공정 AI 경력 3년이상 보유자 (딥러닝 모델설계/학습/배포, 딥러닝 성능 개선 ) - Python 언어와 딥러닝 프레임워크 (Tensorflow..."
https://kr.indeed.com/viewjob?jk=1a2885a205ae2400,"Python, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아,서울 강남구,,데이터 예측 알고리즘 개발 경력 - Python 개발 능력 보유 -학사 이상... 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=b9952246cbb57fad,[전액무료] SSAC 개발자 데뷔코스 2기 교육,재단법인 서울산업진흥원,서울 영등포구,,로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=07c56d3a1fc32c0c,Social Listening Analyst (Korea),VaynerMedia LLC,서울,,"connecting and Interpersonal skills (Experience with Boolean, Python, Excel prototyping of data visualization or using a data..."
https://kr.indeed.com/viewjob?jk=3715424cbfe0e064,백엔드 개발자,RippleAI,서울 관악구,"연봉 40,000,000원 - 80,000,000원",API 유지 보수 및 배포 - 사내 서버 관리 - 사내 코드 리뷰 / 테스트 문화 구축 < 자격요건> - Python 사용에 능숙하신 분 - Back-end 서버 개발 경력 3년 이상 또는 그에 준하는 경험이 있으신 분...
https://kr.indeed.com/viewjob?jk=7dabf0d0c3997c71,[KSTEC] 2020년 경력 사원 (SW개발자),지식시스템,성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
https://kr.indeed.com/viewjob?jk=8bcc7807085700a7,클라우드 엔지니어 (),NHN TOAST,성남 판교역,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회가 먼저 부여되므로 빠른 지원 바랍니다..."
https://kr.indeed.com/viewjob?jk=a02e47c274d47675,Senior Data Scientist,MSD,서울,,use of R or Python to design and develop... some scripting languages like R or Python Collaborative: demonstrated experience...
https://kr.indeed.com/viewjob?jk=bd8e5afa35b65cbc,백엔드 개발자,스포카,대한민국,,들고 운영해 본 경험이 있는 분 단위 테스트 작성 등에 대해 거부감이 없고 습관이 잡혀 있는 분 우대 사항 Python 실무에서 3년 이상 사용한 경험이 있으신 분 컴퓨터과학 분야에서 논문 발표 실적이 있으신 분 마이크로서비...
https://kr.indeed.com/viewjob?jk=daf90813913b6581,사물인터넷(IoT) 개발자 - 신입도 가능,큐빅스,경기도 파주,,통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크...
https://kr.indeed.com/viewjob?jk=12248f5a9fcf75ff,"Rigging TD, PipeLine TD",㈜프락시스스튜디오,서울,"연봉 22,000,000원 - 50,000,000원",기술 개발 사업 관련한 R&D 개발 업무. 연봉 : 협상 ( 희망 연봉 기재 ) 필요 역량 maya Python등 사용 가능자 Rigging 관련 지식이 있는 분 우대사항 maya API 또는 Auto Rigging...
https://kr.indeed.com/viewjob?jk=4c54f3a3fe84d0da,프론트엔드 개발자,토이스미스,서울 강남구,"연봉 30,000,000원 - 32,000,000원","으로 지원 가능 [우대사항] - JavaScript 이외의 개발언어 능력 (JAVA, TypeScript, Python 등) - Node & React 스택의 개발자 - Spring Framework 및 오픈소스 활용 경험..."
https://kr.indeed.com/viewjob?jk=092d062a6faa7139,데이터 분석가 모집,카카오,성남 판교역,,"이터 분석 지원자격 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
